Moketojo_ID	Moketojo_kodas	Moketojo_pavadinimas	Suma	Valiuta
7782	1006657	Uždaroji akcinė bendrovė „Start Vilnius“	94746.82	LTL
7783	1006658	UAB "STATICUS" (buv."Hrono fasadai")	18352.00	LTL
7785	1006660	Uždaroji akcinė bendrovė "GIEDRA"	7475.76	LTL
7786	1006661	650-oji garažų statybos ir ekploatavimo bendrija	597.57	LTL
7787	1006662	UAB „SIAMAS“. Bankrotas 2012-02-09. Likvidavimas 2012-09-03	9012.07	LTL
7788	0	Š.K.	3116.19	LTL
7790	1006665	Sodininkų bendrija "OŽKINIAI"	474.39	LTL
7791	1006666	Uždaroji akcinė bendrovė "ANTĖJAS"	6787.14	LTL
7792	1006667	Uždaroji akcinė bendrovė "DFDS Transport"	149831.52	LTL
7794	0	N.B.	686.46	LTL
7795	0	A.B.	2059.42	LTL
7796	0	L.E.	11365.72	LTL
7797	1006672	Uždaroji akcinė bendrovė "LIETUVOS MELIORACIJA"	9333.36	LTL
7799	1006674	615-oji garažų statybos ir eksploatavimo bendrija	1170.44	LTL
7801	1006676	Uždaroji akcinė bendrovė „EGVILTA“. Bankrotas 2009-08-31. Likvidavimas 2010-06-14	9868.02	LTL
7802	0	S.G.	44.82	LTL
7803	0	L.G.	44.82	LTL
7805	0	S.E.	540.00	LTL
7806	1006681	Vasiljevos personali firma "MARIOLĖ"	485.40	LTL
7808	1006683	Uždaroji akcinė bendrovė "BALTISCHES HAUS"	47282.83	LTL
7809	0	E.S.	107.02	EUR
7810	1006685	A. Černiuk individuali įmonė	1247.76	LTL
7811	1006686	389-oji garažų statybos ir eksploatavimo bendrija	1456.75	LTL
7812	1006687	Uždaroji akcinė bendrovė "RYŠIŲ STATYBA"	28682.39	LTL
7813	0	I.K.I.	3082.27	EUR
7813	0	I.K.I.	2000.00	LTL
7814	0	M.R.	13284.95	LTL
7815	1006690	531-oji garažų statybos ir eksploatavimo bendrija	616.82	LTL
7816	1006691	AB Neaustinių medžiagų fabrikas	6458.18	LTL
7817	1006692	Uždaroji akcinė bendrovė "Metano dujų sistemos"	20556.45	LTL
7821	0	A.D.	4598.75	LTL
7822	1006697	Uždaroji akcinė bendrovė "VEMUNIS"	7986.04	LTL
7823	1006698	UAB "GALEASA" IR KO	2449.32	LTL
7824	1006699	350 - oji garažų statybos ir eksploatavimo bendrija	2308.32	LTL
7825	0	V.P.	22651.60	LTL
7826	0	J.P.	4132.70	LTL
7827	0	S.Ž.	275.12	LTL
7828	1006703	501-oji garažų statybos ir eksploatavimo bendrija	124.48	EUR
7828	1006703	501-oji garažų statybos ir eksploatavimo bendrija	1719.20	LTL
7829	1006704	Uždaroji akcinė bendrovė "VIKDAGIS"	1161.90	LTL
7830	0	U.M.	4598.07	LTL
7831	1006706	Uždaroji akcinė bendrovė "PREMUITA"	10475.37	LTL
7832	1006707	Uždaroji akcinė bendrovė "VILNIAUS KOMETA"	32434.65	LTL
7833	0	R.S.	2444.18	LTL
7834	1006709	Uždaroji akcinė bendrovė "Pylimo pirtis"	6225.40	LTL
7836	1006711	Uždaroji akcinė bendrovė "Citma"	9976.00	LTL
7837	1006712	Uždaroji akcinė bendrovė "ARSEKA"	13532.78	LTL
7838	1006713	UAB "PUM plius"	5354.71	LTL
7840	0	O.M.	509.77	LTL
7841	0	A.S.	511.54	LTL
7842	0	O.G.	1133.36	LTL
7843	1006718	Vilniaus kooperacijos kolegija, VšĮ	6192.24	LTL
7844	1006719	Uždaroji akcinė bendrovė "ORMINA"	102340.64	LTL
7845	1006720	UAB "Kirdiejų rūmai" (buvsi UAB "MAGREIRA").Išieškojimai. Bankrotas 2012-07-03.	8402.70	EUR
7845	1006720	UAB "Kirdiejų rūmai" (buvsi UAB "MAGREIRA").Išieškojimai. Bankrotas 2012-07-03.	97623.66	LTL
7846	0	R.R.	4016.87	LTL
7848	1006723	Sodininkų bendrija "BERŽELIS"	402.09	LTL
7849	1006724	Uždaroji akcinė bendrovė "BALTORA"	275.72	EUR
7849	1006724	Uždaroji akcinė bendrovė "BALTORA"	3070.94	LTL
7850	0	R.T.	383.02	LTL
7851	0	J.K.I.	1790.69	LTL
7852	1006727	B. Lučiūnienės individuali įmonė	192.00	LTL
7853	0	I.U.	328.16	LTL
7856	1006731	Uždaroji akcinė bendrovė"ALUOTINFRA" (iš Rokiškio). Išieškojimas.	10882.02	LTL
7857	0	L.P.	344.13	LTL
7858	0	G.P.	429.41	LTL
7859	1006734	Uždaroji akcinė bendrovė "KADIKAS". Išieškojimas.	7619.60	LTL
7860	1006735	560-oji garažų statybos ir eksploatavimo bendrija	3765.83	LTL
7863	0	V.D.	1086.28	LTL
7865	0	I.C.	270.98	LTL
7866	1006741	Uždaroji akcinė bendrovė „MELGA“	9687.77	LTL
7867	1006742	Uždaroji akcinė bendrovė "GILMITA"	5354.52	LTL
7868	1006743	UAB "TRANSVESTA". Išieškojimas.	1895.16	EUR
7868	1006743	UAB "TRANSVESTA". Išieškojimas.	35148.72	LTL
7870	0	G.P.	213.63	LTL
7871	1006746	S.Krivicko įmonė "Fasma"	343.16	LTL
7872	0	Č.U.	1.07	EUR
7872	0	Č.U.	146.85	LTL
7873	0	A.U.	1.11	EUR
7873	0	A.U.	146.85	LTL
7876	1006751	UAB "RUDUS"	4742.47	LTL
7878	1006753	UAB firma "ELEKTRONAS"	19041.62	LTL
7879	1006754	UŽDAROJI AKCINĖ BENDROVĖ "LAZDYNŲ BUTŲ ŪKIS"	6934.11	LTL
7880	1006755	UŽDAROJI AKCINĖ BENDROVĖ "PAŠILAIČIŲ BŪSTAS"	3009.51	LTL
7881	0	A.D.	396.73	LTL
7882	0	A.D.	131.05	LTL
7883	0	Z.D.	131.05	LTL
7884	1006759	Uždaroji akcinė bendrovė "LIT-INVEST"	8245.55	LTL
7886	1006761	Akcinė bendrovė "PANEVĖŽIO KELIAI"	6789.38	LTL
7887	0	T.T.	67.73	LTL
7889	1006764	UAB "Pelesos verslo centras" (buvusi UAB "SERGEJUS IR KKOMPANIJA"). Išieškojimas.	6949.77	LTL
7890	1006765	Uždaroji akcinė bendrovė "CIKLONAS"	5050.20	LTL
7892	1006767	Uždaroji akcinė bendrovė "TRANSREVIS"	12947.80	LTL
7894	0	K.S.	694.60	LTL
7895	0	O.M.	347.44	LTL
7896	0	J.M.	347.44	LTL
7897	1006772	Uždaroji akcinė bendrovė "BRASA"	27845.37	LTL
7898	1006773	UAB „NEMUNO BANGA“ (UAB FITPAKAS)	36399.28	LTL
7899	1006774	Uždaroji akcinė bendrovė "INTERRIDA"	25762.17	LTL
7900	0	A.A.	878.52	EUR
7901	0	G.G.	680.95	LTL
7902	1006777	UAB "LAVUS". Išieškojimas. Bankrotas 2012-03-30. Likvidavimas 2012-06-28 .	350.12	LTL
7904	1006779	Uždaroji akcinė bendrovė EUROVISTOS SERVISAS". Išieškojimas.	16308.05	LTL
7906	1006781	593-oji garažų statybos ir eksploatavimo bendrija	245.84	EUR
7906	1006781	593-oji garažų statybos ir eksploatavimo bendrija	2546.49	LTL
7908	1006783	Uždaroji akcinė bendrovė "KERAMIKOS MENO CENTRAS"	1376.03	LTL
7909	1006784	Uždaroji akcinė bendrovė "VILNIAUS DAILĖ"	2480.56	LTL
7910	1006785	Uždaroji akcinė bendrovė "EKSPOBALTA"	577.62	EUR
7910	1006785	Uždaroji akcinė bendrovė "EKSPOBALTA"	3016.17	LTL
7911	1006786	UAB "BLANKŲ LEIDYKLA" (buvusi Akcinė bendrovė "Blankų leidykla")	13126.84	LTL
7912	0	M.K.	569.71	LTL
7913	0	Č.J.K.	762.49	LTL
7914	1006789	363-oji garažų statybos ir eksploatavimo bendrija	4224.83	LTL
7916	1006791	Uždaroji akcinė bendrovė"FAZELITA". Išieškojimas.	16327.97	LTL
7919	1006794	Uždaroji akcinė bendrovė "DIZAINO INSTITUTAS"	3079.46	LTL
7920	0	P.Ž.	5469.60	LTL
7921	1006796	493 - oji garažų statybos ir eksploatavimo bendrija	321.90	EUR
7921	1006796	493 - oji garažų statybos ir eksploatavimo bendrija	4445.60	LTL
7922	1006797	UAB "Aludarių Development"	101173.38	LTL
7925	0	A.A.	172.48	LTL
7926	0	K.K.	172.09	LTL
7928	1006803	UAB „Green Vilnius hotel“	3595.39	LTL
7929	0	L.L.	563.55	LTL
7930	0	M.U.	706.54	LTL
7932	0	B.S.G.	2000.00	LTL
7933	1006808	Uždaroji akcinė bendrovė "ATARGATIS"	605.43	EUR
7933	1006808	Uždaroji akcinė bendrovė "ATARGATIS"	22185.90	LTL
7935	1006810	`UAB "VILNIAUS EJOTRA"	604.00	EUR
7935	1006810	`UAB "VILNIAUS EJOTRA"	16663.84	LTL
7936	1006811	348-oji garažų statybos ir eksploatavimo bendrija	1452.90	LTL
7937	1006812	UAB " KENNEDY FORBES" . Išieškojimas. Bankrotas 2013-05-08, Likvidavimas 2015-07-03	3600.72	LTL
7938	1006813	Valstybės įmonė DISTANCINIŲ TYRIMŲ IR GEOINFORMATIKOS CENTRAS "GIS-CENTRAS" (Valstybinis distancinių tyrimų ir geoinformatikos centras GIS - CENTRAS")	13620.80	LTL
7939	1006814	Uždaroji akcinė bendrovė "VILBAIVA"	34315.66	LTL
7940	1006815	Akcinė bendrovė "Ventus-Nafta"	23184.88	LTL
7942	1006817	Uždaroji akcinė bendrovė "ELŽBIETOS SALONAS"	1500.00	LTL
7943	1006818	Uždaroji akcinė bendrovė "ALERONAS"	13920.72	LTL
7944	1006819	Uždaroji akcinė bendrovė"Transgija". Išieškojimas.	7426.93	LTL
7947	1006822	Vilniaus apskrities gaisrininkų draugija	6257.02	LTL
7948	0	R.V.	797.02	LTL
7949	0	V.S.	452.65	LTL
7950	0	G.V.	925.91	LTL
7951	1006826	UŽDAROJI AKCINĖ BENDROVĖ "VIKTA"	76636.20	LTL
7952	0	J.N.	12147.65	LTL
7953	1006828	Uždaroji akcinė bendrovė "ALMĖJA"	2184.20	LTL
7954	1006829	Sodninkų bendrija "LOKOMOTYVAS"	456.00	LTL
7955	1006830	Akcinė bendrovė "TOLVIS"	21264.00	LTL
7956	1006831	Uždaroji akcinė bendrovė "ELMETA"	30667.26	LTL
7964	1006839	Lietuvos bankas	89146.48	LTL
7965	1006840	484-oji garažų statybos ir eksploatavimo bendrija	1302.92	LTL
7966	1006841	Akcinė bendrovė "YIT KAUSTA"	22025.44	LTL
7968	1006843	UAB "KITA LINIJA"	1328.01	LTL
7969	1006844	587-oji garažų statybos ir ekploatavimo bendrija	3730.29	LTL
7971	1006846	Uždaroji akcinė bendrovė "ŽALIASIS JOVARAS"	17171.52	LTL
7972	1006847	Uždaroji akcinė bendrovė "Optina"	9572.08	LTL
7973	0	L.K.i.	2411.70	EUR
7974	1006849	Uždaroji akcinė bendrovė "AMANDA"	8592.28	LTL
7975	1006850	V.Kizio individuali įmonė	20298.04	LTL
7976	1006851	UAB "DALISIMA"	26848.85	LTL
7977	1006852	Uždaroji akcinė bendrovė "TADMAKSAS"	2149.08	LTL
7977	1006852	Uždaroji akcinė bendrovė "TADMAKSAS"	78.00	EUR
7978	1006853	Uždaroji akcinė bendrovė "VYTUKAI" . Ieškinys	16855.68	LTL
7979	1006854	T.Sivickio individuali įmonė "FREMTAS"	19222.20	LTL
7980	0	V.S.	90.00	EUR
7980	0	V.S.	3548.76	LTL
7981	0	J.O.	190.00	EUR
7981	0	J.O.	3548.76	LTL
7983	0	I.L.	261.48	EUR
7983	0	I.L.	3619.44	LTL
7984	1006859	Uždaroji akcinė bendrovė "MIRITA"	44673.75	LTL
7985	0	R.Ž.	374.76	LTL
7986	1006861	Uždaroji akcinė bendrovė "GARDUNYTĖ"	1159.48	LTL
7987	1006862	Uždaroji akcinė bendrovė "SERNETA". Bankrotas 2013-09-11	9428.36	LTL
7988	1006863	Uždaroji akcinė bendrovė "ROVITA"	78273.58	LTL
7989	1006864	Rasteneco komercinė firma	6250.92	LTL
7990	1006865	Lietuvos - Anglijos uždaroji akcinė bendrovė "JADECLOUD - VILMA"	16215.84	LTL
7991	1006866	Uždaroji akcinė bendrovė "IRIS"	25053.92	LTL
7992	1006867	AB ŠIAULIŲ BANKAS VILNIAUS FILIALAS	65703.98	LTL
7994	0	A.U.	714.20	LTL
7995	1006870	Viešoji įstaiga "LIETUVOS AKLŲJŲ IR SILPNAREGIŲ SĄJUNGOS CENTRO TARYBA"	69688.31	LTL
7996	0	A.J.	3430.76	LTL
7997	1006872	Akcinė bendrovė Vilniaus lytagra (buvusi"AGROTIEKIMAS")	72506.72	LTL
7998	1006873	Uždaroji akcinė bendrovė "VORDANA"	131374.43	LTL
8000	1006875	302-oji garažų statybos ir eksploatavimo bendrija	7177.48	LTL
8001	1006876	Vilniaus bažnyčia "Tikėjimo žodis"	13142.60	LTL
8002	1006877	Uždaroji akcinė bendrovė "KONEKTA"	12112.23	LTL
8003	1006878	Uždaroji akcinė bendrovė "Husas"	3890.70	LTL
8004	0	G.A.	785.72	LTL
8005	1006880	Visuomeninė organizacija "VILNOJA"	37534.07	LTL
8006	1006881	UAB "GOTAS"	7837.15	LTL
8007	0	L.S.	436.45	LTL
8008	1006883	UAB "Svajonių aitvaras"	9755.24	LTL
8010	1006885	Uždaroji gydomoji-gamybinė akcinė bendrovė "VILNIAUS ATJAUTA"	1028.84	LTL
8011	0	N.Č.	7137.85	LTL
8012	1006887	UŽDAROJI AKCINĖ BENDROVĖ "NAUJOJI ŠVARA"	4183.73	LTL
8013	0	J.V.	2112.18	LTL
8014	0	G.K.	2115.10	LTL
8015	0	J.Š.	2115.21	LTL
8016	1006891	Uždaroji akcinė bendrovė "TENFERIJA". Išieškojimas.	10198.66	LTL
8018	1006893	Lietuvos ir JAV uždaroji akcinė bendrovė "BENNET DISTRIBUTORS"	113784.31	LTL
8019	1006894	210-oji garažų statybos ir eksploatavimo bendrija	44.04	EUR
8019	1006894	210-oji garažų statybos ir eksploatavimo bendrija	611.13	LTL
8020	0	H.R.	6296.21	LTL
8021	1006896	Uždaroji akcinė bendrovė "APELSINAS"	5388.12	LTL
8026	1006901	Uždaroji akcinė bendrovė "AUTOEKSTRA"	9543.77	LTL
8027	1006902	Uždaroji akcinė bendrovė "Santechniniai darbai"	12071.52	LTL
8028	0	A.N.	7414.85	LTL
8029	0	R.L.	7414.85	LTL
8030	1006905	UAB "Vilijos parkas"	179356.54	LTL
8031	1006906	Uždaroji akcinė bendrovė "ALIO"	1.26	EUR
8031	1006906	Uždaroji akcinė bendrovė "ALIO"	6818.96	LTL
8032	1006907	UŽDAROJI AKCINĖ BENDROVĖ "ŠILĖJA"	16536.02	LTL
8033	0	G.T.	111.26	LTL
8034	1006909	Uždaroji akcinė bendrovė "ELPA IR PARTNERIAI"	3722.18	LTL
8035	0	V.J.O.	423.04	LTL
8038	0	A.N.	322.80	LTL
8039	0	A.Z.	86.40	LTL
8040	0	G.Z.	21.82	LTL
8042	1006917	Uždaroji akcinė bendrovė "LABENA"	8590.00	LTL
8044	1006919	UAB "ND DEVELOPMENT GROUP"	4986.63	LTL
8045	1006920	UAB "Betono mozaika"	20414.00	LTL
8046	1006921	591-oji garažų statybos ir eksploatavimo bendrija	5325.04	LTL
8047	1006922	Uždaroji akcinė bendrovė "MARKUČIAI"	166227.58	LTL
8048	1006923	UAB "Arvydo paslaugos"	18622.36	LTL
8049	1006924	UAB "Investicinio turto valdymas"	52371.79	LTL
8050	1006925	503 GARAŽŲ STATYBOS IR EKSPLOATAVIMO BENDRIJA	577.55	LTL
8051	1006926	V. Čepkausko individuali įmonė	1558.61	LTL
8052	1006927	623-oji garažų statybos ir eksploatavimo bendrija	189.99	LTL
8053	0	K.T.	603.61	LTL
8055	0	B.B.	1110.34	LTL
8056	1006931	Uždaroji akcinė bendrovė "Regiva"	3334.50	LTL
8057	1006932	UAB „BALDŲ GALERIJA“. Išieškojimas. (bakroto iškėlimo data 2013-03-21). Likvidavimas 2013-11-22	15392.00	LTL
8058	1006933	Uždaroji akcinė bendrovė "MEDSANTA"	25.17	EUR
8058	1006933	Uždaroji akcinė bendrovė "MEDSANTA"	349.96	LTL
8059	0	R.J.	3855.60	LTL
8060	0	Č.M.	1930.09	LTL
8061	1006936	Uždaroji akcinė bendrovė "ASVELA"	9345.76	LTL
8063	1006938	Uždaroji akcinė bendrovė AAA	19173.89	LTL
8064	0	P.T.	8561.87	LTL
8065	1006940	Uždaroji akcinė bendrovė "DAN-LIT"	8583.03	LTL
8066	0	V.J.	26983.09	LTL
8067	1006942	Uždaroji akcinė bendrovė "STIKORA"	6204.60	LTL
8068	1006943	Uždaroji akcinė bendrovė "KOOPERACIJOS PASLAUGA"	14928.72	LTL
8069	1006944	Uždaroji akcinė bendrovė "FEGDA"	109148.64	LTL
8071	1006946	Uždaroji akcinė bendrovė "Autokurtas"	2804.48	LTL
8075	1006950	UŽDAROJI AKCINĖ BENDROVĖ "STOP SERVIS"	200.00	EUR
8075	1006950	UŽDAROJI AKCINĖ BENDROVĖ "STOP SERVIS"	15161.82	LTL
8076	1006951	UAB "VILNIAUS AUTOTRANSPORTAS"	26124.15	LTL
8078	0	J.S.	165.00	EUR
8078	0	J.S.	2278.03	LTL
8079	0	O.S.	4521.37	LTL
8080	0	V.D.	14123.95	LTL
8081	1006956	Uždaroji akcinė bendrovė "Durupis"	3172.55	LTL
8082	0	V.S.	283.24	EUR
8082	0	V.S.	3813.75	LTL
8083	0	T.J.	2586.67	LTL
8084	0	K.B.	426.53	LTL
8085	0	A.V.B.	870.62	LTL
8086	1006961	UAB ''DANSKE LIZINGAS''	3102.00	LTL
8088	1006963	UAB "Nalšia". Ieškinys. Bankrotas 2012-12-12. Likvidavimas 2013-08-21	730.64	LTL
8090	1006965	Uždaroji akcinė bendrovė "ELSIS"	9464.20	LTL
8091	1006966	Sodininkų bendrija "SAULUTĖ"	314.84	LTL
8093	0	A.S.I.	165.77	EUR
8094	0	Ž.S.I.	146.21	EUR
8095	1006970	Uždaroji akcinė bendrovė "Telekonta"	1594.00	LTL
8098	1006973	UAB "Kriptonika"	4663.33	LTL
8100	0	S.J.	135.14	EUR
8100	0	S.J.	937.48	LTL
8101	1006976	UŽDAROJI AKCINĖ BENDROVĖ "SCA PACKAGING"	144712.00	LTL
8102	1006977	UAB "Snieginta"	20677.32	LTL
8106	1006981	Sodininkų bendrija "GIRIOS"	325.68	LTL
8107	1006982	Sodininkų bendrija "MIKRONAS"	511.23	LTL
8108	1006983	Uždaroji akcinė bendrovė "SPORTO VIEŠBUTIS". Išieškojimas.	2099.00	LTL
8109	1006984	Sodininkų bendrija "BALDAI"	360.08	LTL
8110	1006985	Sodininkų bendrija "KLEVAS"	590.32	LTL
8111	1006986	463 - GARAŽŲ STATYBOS IR EKSPLOATAVIMO BENDRIJA	2710.30	LTL
8112	1006987	Uždaroji akcinė bendrovė "MULIENA"	10242.96	LTL
8113	1006988	Uždaroji akcinė bendrovė "NUMAS"	11220.81	LTL
8114	0	A.I.	1291.91	LTL
8115	1006990	UAB "Nukas" (IP93-375)	5776.76	LTL
8116	1006991	Sodininkų bendrija "ĄŽUOLAS"	3492.69	LTL
8117	1006992	UŽDAROJI AKCINĖ BENDROVĖ "ELKONTAS" (buvusi Akcinė bendrovė "ELKONTAS")	9246.75	LTL
8119	1006994	UAB „STANDARTŲ SPAUSTUVĖ“	16636.64	LTL
8122	1006997	UŽDAROJI AKCINĖ BENDROVĖ "RYMONTA"	10460.72	LTL
8123	1006998	Uždaroji akcinė bendrovė "ELMONTA"	14924.00	LTL
8124	1006999	Uždaroji akcinė bendrovė "BLIKAS"	39884.66	LTL
8128	1007003	Uždaroji akcinė bendrovė "GEOZONDAS"	3825.59	LTL
8129	1007004	Uždaroji akcinė bendrovė "ADRETA"	14020.31	LTL
8130	1007005	Uždaroji akcinė bendrovė "VILNIAUS VATRA"	5477.56	LTL
8132	0	J.K.	7560.65	LTL
8133	1007008	Uždaroji akcinė bendrovė "PRIMTELA". Išieškojimas.	5096.60	LTL
8134	1007009	Uždaroji akcinė bendrovė "Intrac Lietuva"	42741.28	LTL
8135	1007010	317-oji garažų statybos ir eksploatavimo bendrija	3117.92	LTL
8136	1007011	Timofejevienės individuali įmonė	14258.28	LTL
8137	1007012	UAB "Vėjo ratai". Išieškojimas.	6057.06	LTL
8138	1007013	341-oji garažų statybos ir eksploatavimo bendrija	4806.80	LTL
8140	1007015	Akcinė bendrovė "GELEŽINKELIO APSAUGOS ŽELDINIAI"	4229.52	LTL
8142	1007017	UŽDAROJI AKCINĖ BENDROVĖ "VYTARO TRANSPORTAS"	13332.06	LTL
8144	0	I.L.	1348.59	LTL
8145	1007020	UAB "KLINIKŲ NEKILNOJAMASIS TURTAS"	6732.00	LTL
8146	0	T.L.	14653.31	LTL
8148	1007023	UAB „VSA HOLDING“	82789.17	LTL
8151	1007026	UAB "Androgita"	4454.89	LTL
8153	1007028	UAB "SIRYJO LINES"	28719.04	LTL
8154	0	O.J.	15.19	LTL
8155	1007030	UAB „ASSET MANAGEMENT SOLUTIONS“	21420.03	LTL
8156	1007031	Uždaroji akcinė bendrovė "DASITA"	10304.46	LTL
8157	1007032	Uždaroji akcinė bendrovė "Resna"	2197.14	LTL
8158	1007033	UAB ''OSLIT''. Likvidavimas 2011-08-18	3547.57	LTL
8159	1007034	UAB "VILNIAUS SPECIALUS AUTOTRANSPORTAS"	26786.10	LTL
8160	1007035	Uždaroji akcinė bendrovė "SĄSTATAS"	79622.64	LTL
8163	1007038	M.Gumbrevičiaus paslaugų ir prekybos įmonė "GELSVA"	19702.40	LTL
8166	1007041	UAB "Arti plius"	302.97	LTL
8167	1007042	UAB „AMIKON“	88754.01	LTL
8168	1007043	352-oji garažų statybos ir eksploatavimo bendrija	1837.74	LTL
8169	1007044	Uždaroji akcinė bendrovė "Ekspozicijų Centras"	7847.42	LTL
8170	1007045	UAB "SAGO". Bankrotas 2014-05-05.	39815.16	LTL
8171	1007046	UAB"Foto blikas"	1811.22	LTL
8173	0	J.K.	187.98	LTL
8175	0	Z.J.	6673.47	LTL
8177	1007052	Gedimino Žuko firma "JUSIDA"	1231.08	LTL
8178	1007053	UAB "Stiliaus kolekcija"	1163.74	LTL
8179	1007054	Uždaroji akcinė bendrovė "GIRILIS"	977.48	LTL
8180	1007055	Uždaroji akcinė bendrovė "AUSEGRA"	2954.56	LTL
8182	1007057	UAB "KELSTENA"	123035.67	LTL
8183	1007058	Onos Šiurkienės individuali įmonė "SALDENĖ"	1665.54	LTL
8184	1007059	Uždaroji akcinė bendrovė "Megarenta"	98712.97	LTL
8185	0	I.D.	1527.82	LTL
8186	1007061	UAB "Lautera"	3007.62	LTL
8187	0	K.S.	1141.42	LTL
8190	0	V.R.	35.36	LTL
8191	1007066	AB "MC turtas"	522.42	EUR
8191	1007066	AB "MC turtas"	27479.27	LTL
8194	1007069	UŽDAROJI AKCINĖ BENDROVĖ "STATYBŲ LINIJA" Bankrotas 2013-01-09. Likvidavimas 2013-07-31	7660.00	LTL
8195	1007070	T.TAREILIO ĮMONĖ "GRĘŽIMO STAKLĖS"	488.02	EUR
8195	1007070	T.TAREILIO ĮMONĖ "GRĘŽIMO STAKLĖS"	4200.00	LTL
8196	1007071	Uždaroji akcinė bendrovė "BALTVEDA"	134.00	LTL
8197	1007072	Uždaroji akcinė bendrovė " Srava "	6442.58	LTL
8198	1007073	Mokslinė - gamybinė akcinė bendrovė "PRECIZIKA"	69617.52	LTL
8199	1007074	Uždaroji akcinė bendrovė "VARICOM"	2538.40	LTL
8200	0	E.D.	133.00	LTL
8201	0	E.G.	130.42	LTL
8202	1007077	Uždaroji akcinė bendrovė "ŠVARUS MIESTAS"	5353.00	LTL
8204	1007079	Uždaroji akcinė bendrovė "BURVIAI". Išieškojimas.	9661.70	EUR
8205	1007080	Uždaroji akcinė bendrovė "LIETUVOS KINAS"	21944.00	LTL
8206	1007081	Uždaroji akcinė bendrovė "Stiklių viešbutis"	47497.72	LTL
8207	1007082	410 - oji garažų statybos ir eksploatavimo bendrija	1615.00	LTL
8208	1007083	UAB "ŽVC"	46254.37	LTL
8209	1007084	Uždaroji akcinė bendrovė "ANTIRA"	1800.48	LTL
8210	1007085	Uždaroji akcinė bendrovė "AUTOELEKTRONIKA" (buvusi "NEGAVILAS")	157.88	LTL
8211	1007086	505-oji garažų statybos ir eksploatavimo bendrija	1323.25	LTL
8212	0	G.T.	3386.51	LTL
8214	1007089	Uždaroji akcinė bendrovė "VILNIAUS ŽALGIRIO DENGTAS PLAUKIMO BASEINAS"	39640.00	LTL
8215	1007090	Uždaroji akcinė bendrovė "SKANĖJA"	4546.00	LTL
8217	1007092	429-oji garažų statybos ir eksploatavimo bendrija	1449.44	LTL
8218	0	I.G.	486.63	EUR
8218	0	I.G.	6441.40	LTL
8219	0	D.B.	187.20	LTL
8220	0	I.G.	187.20	LTL
8221	0	R.G.	187.20	LTL
8222	1007097	Lietuvos, Lenkijos ir Rusijos uždaroji  akcinė bendrovė ELHAMERS". Išieškojimas .	143.32	EUR
8224	1007099	391-oji garažų statybos ir eksploatavimo bendrija	2014.84	LTL
8224	1007099	391-oji garažų statybos ir eksploatavimo bendrija	145.88	EUR
8226	1007101	Uždaroji akcinė bendrovė „TUGVA“	77280.67	LTL
8228	1007103	Uždaroji akcinė bendrovė "VILNIAUS KIBIRKŠTIS"	667.04	EUR
8228	1007103	Uždaroji akcinė bendrovė "VILNIAUS KIBIRKŠTIS"	23484.90	LTL
8229	1007104	UAB "SUFRA"	1049.00	LTL
8231	0	N.N.	3527.13	LTL
8232	1007107	Uždaroji akcinė bendrovė „SKAIDULA“	23839.09	LTL
8233	0	J.V.	10641.23	LTL
8235	1007110	Uždaroji akcinė bendrovė "SONVERTA"	654.48	LTL
8236	1007111	Uždaroji akcinė bendrovė "Trinitronas"	14720.00	LTL
8237	1007112	Uždaroji akcinė bendrovė "OBERONAS IR KOMPANIJA"	4075.72	LTL
8238	1007113	442-oji garažų statybos ir eksploatavimo bendrija	34.56	EUR
8238	1007113	442-oji garažų statybos ir eksploatavimo bendrija	477.36	LTL
8239	1007114	357-oji garažų statybos ir eksploatavimo bendrija	2588.80	LTL
8240	1007115	UAB "Virnadė". Išieškojimas.	37.07	EUR
8240	1007115	UAB "Virnadė". Išieškojimas.	7543.49	LTL
8241	1007116	386-oji garažų statybos ir eksploatavimo bendrija	3333.64	LTL
8242	1007117	UŽDAROJI AKCINĖ BENDROVĖ "LOKSODROMA". Išieškojimas .	1400.00	EUR
8242	1007117	UŽDAROJI AKCINĖ BENDROVĖ "LOKSODROMA". Išieškojimas .	17065.54	LTL
8243	0	A.K.	8836.66	LTL
8244	1007119	UAB "ŠEIMYNIŠKIŲ VERSLO CENTRAS"	1.58	EUR
8244	1007119	UAB "ŠEIMYNIŠKIŲ VERSLO CENTRAS"	22005.44	LTL
8245	1007120	Uždaroji akcinė bendrovė "Ogmirenta"	24829.40	LTL
8246	1007121	Uždaroji akcinė bendrovė "IEVUTĖ"	5980.80	LTL
8247	0	O.P.	1503.93	LTL
8248	0	E.Š.	1514.15	LTL
8249	0	I.V.	1873.44	LTL
8252	1007127	Uždaroji akcinė bendrovė "TAKURAS"	8205.92	LTL
8255	1007130	403-oji garažų statybos ir eksploatavimo bendrija	604.44	LTL
8256	1007131	Uždaroji akcinė bendrovė "NUKAJUS"	7195.32	LTL
8257	1007132	Lietuvos ir Estijos uždaroji akcinė bendrovė "ELEKTROS ĮRANGA"	2933.28	LTL
8258	1007133	534-oji garažų statybos ir eksploatavimo bendrija	1252.00	LTL
8259	1007134	Bendra Lietuvos ir Rusijos į monė uždaroji akc inė bendrovė "HEFESTAS". Išieškojimas	3009.06	LTL
8260	1007135	Uždaroji akcinė bendrovė "ELEKTROIMPULSAS"	936.92	LTL
